Time (s)	Real (E)	Complex (E)
-1.830490105758137e-11	6.006147394138951e-13	1.072482901149156e-12
-1.8287904863465382e-11	1.6545574569313082e-13	1.797233982481574e-13
-1.8270908669349394e-11	-4.589829572018254e-14	-5.3038334833167944e-14
-1.8253912475233406e-11	-2.2264269738617874e-14	5.577319653534248e-13
-1.8236916281117418e-11	-6.134685913043309e-14	1.9824047474401915e-13
-1.821992008700143e-11	-7.536977699757057e-13	-1.3209908220935645e-13
-1.8202923892885443e-11	-1.5219345637962121e-13	-4.419673126353567e-13
-1.8185927698769455e-11	4.259351851319081e-13	-3.477321996712886e-13
-1.8168931504653467e-11	-5.1507939569872176e-14	2.809078037361492e-13
-1.815193531053748e-11	6.624692060642838e-13	9.864025960067987e-13
-1.813493911642149e-11	2.9989296738830754e-14	1.596410725626899e-13
-1.8117942922305503e-11	-5.518451423416803e-14	-1.83174567494112e-14
-1.8100946728189515e-11	-2.2950566729954303e-14	5.261293387145993e-13
-1.8083950534073527e-11	-1.4718408937757347e-13	1.4166887016996525e-13
-1.806695433995754e-11	-7.980825398693382e-13	-2.8041879185149593e-13
-1.804995814584155e-11	-1.1285141635724725e-14	-5.62375436320935e-13
-1.8032961951725564e-11	3.754419787834382e-13	-3.7002874413027086e-13
-1.8015965757609576e-11	-6.404763274547564e-14	3.049002357810482e-13
-1.7998969563493588e-11	6.811911735277428e-13	8.499371790913098e-13
-1.79819733693776e-11	-8.163465803714503e-14	1.7436782516669923e-13
-1.7964977175261612e-11	-4.472128806399703e-14	-1.3323381539112e-14
-1.7947980981145624e-11	-4.463590175972357e-14	4.875578615269618e-13
-1.7930984787029636e-11	-2.5274522015140463e-13	7.090707890956228e-14
-1.791398859291365e-11	-7.970796468486071e-13	-4.253966629877274e-13
-1.789699239879766e-11	1.073168118814391e-13	-6.481454703969073e-13
-1.7879996204681673e-11	2.9579811590171997e-13	-3.5845172073354214e-13
-1.7863000010565685e-11	-6.600717307364093e-14	3.1738473119710544e-13
-1.7846003816449697e-11	6.575540055170179e-13	6.817552236154943e-13
-1.782900762233371e-11	-1.6741465590008519e-13	2.1787674515266104e-13
-1.781201142821772e-11	-2.327760174319833e-14	-3.646976106974493e-14
-1.7795015234101733e-11	-7.188892382669669e-14	4.5134079066816104e-13
-1.7778019039985745e-11	-3.6221089261378427e-13	-1.2857624837140378e-14
-1.7761022845869757e-11	-7.580705489027042e-13	-5.439227412322821e-13
-1.774402665175377e-11	1.8108340920560796e-13	-6.924905933413397e-13
-1.772703045763778e-11	2.0384211661823013e-13	-3.091951347203891e-13
-1.7710034263521794e-11	-4.9624767738225155e-14	3.115244024008102e-13
-1.7693038069405806e-11	5.94521241023343e-13	5.014986091680176e-13
-1.7676041875289818e-11	-2.3133380373144396e-13	2.790408640339676e-13
-1.765904568117383e-11	4.7290345947617185e-15	-7.676371760925324e-14
-1.7642049487057842e-11	-8.790870604558367e-14	4.1541117702791124e-13
-1.7625053292941854e-11	-4.663966532083789e-13	-1.0166781888341534e-13
-1.7608057098825866e-11	-6.932637375097064e-13	-6.191621420556102e-13
-1.759106090470988e-11	2.0231860151646638e-13	-6.921606422213147e-13
-1.757406471059389e-11	1.1475060503838746e-13	-2.2459651383569775e-13
-1.7557068516477903e-11	-1.1574618328877987e-14	2.826149269230385e-13
-1.7540072322361915e-11	4.951582370490742e-13	3.2714656736749924e-13
-1.7523076128245927e-11	-2.798903777432549e-13	3.4600993744176906e-13
-1.750607993412994e-11	4.1445416925161676e-14	-1.2148562801493757e-13
-1.748908374001395e-11	-8.236604243068603e-14	3.692280898046367e-13
-1.7472087545897963e-11	-5.619278616994854e-13	-1.8060182374536129e-13
-1.7455091351781975e-11	-6.141579444138491e-13	-6.455204780275949e-13
-1.7438095157665987e-11	1.76425082253664e-13	-6.465130451046511e-13
-1.742109896355e-11	4.0375119844107e-14	-1.1288617256819087e-13
-1.7404102769434012e-11	4.481450636492875e-14	2.291732317212803e-13
-1.7387106575318024e-11	3.629759573980195e-13	1.751538881186696e-13
-1.7370110381202036e-11	-3.1836590943006213e-13	4.0863678032894905e-13
-1.7353114187086048e-11	9.431503646997454e-14	-1.6430995034304413e-13
-1.733611799297006e-11	-5.709589764785927e-14	3.0290557041571243e-13
-1.7319121798854072e-11	-6.470561268365692e-13	-2.323980083407124e-13
-1.7302125604738084e-11	-5.285772915807479e-13	-6.290489774929649e-13
-1.7285129410622096e-11	1.17518015296717e-13	-5.57488884856195e-13
-1.726813321650611e-11	-9.971441302001659e-15	1.2405299662045472e-14
-1.725113702239012e-11	1.0914266287827093e-13	1.5434130152472408e-13
-1.7234140828274133e-11	2.0389924848166217e-13	6.128129516907597e-14
-1.7217144634158145e-11	-3.479705394284302e-13	4.577100204325128e-13
-1.7200148440042157e-11	1.725317636311092e-13	-2.0800081947354644e-13
-1.718315224592617e-11	-2.587316631842784e-14	2.167908023283891e-13
-1.716615605181018e-11	-7.169382659934422e-13	-2.4528658111632784e-13
-1.7149159857694193e-11	-4.409313815590703e-13	-5.837133903093641e-13
-1.7132163663578205e-11	4.3353342608231956e-14	-4.303524811906813e-13
-1.7115167469462217e-11	-2.9565236546730034e-14	1.3455019752131907e-13
-1.709817127534623e-11	1.6476996450828726e-13	6.709632260148749e-14
-1.7081175081230242e-11	2.9427166183918515e-14	-4.571056918730712e-16
-1.7064178887114254e-11	-3.653709675272387e-13	4.831282954231376e-13
-1.7047182692998266e-11	2.81479498872353e-13	-2.603840747458566e-13
-1.7030186498882278e-11	-8.943990091122942e-15	1.2494763460539652e-13
-1.701319030476629e-11	-7.620845316062511e-13	-2.1863424269230585e-13
-1.6996194110650302e-11	-3.538279309228909e-13	-5.24895662806457e-13
-1.6979197916534314e-11	-2.8171833234288814e-14	-2.7583544101160244e-13
-1.6962201722418326e-11	-1.4903946162366297e-14	2.365137692312843e-13
-1.694520552830234e-11	1.938353239102051e-13	-1.7067943924514097e-14
-1.692820933418635e-11	-1.4302498804940015e-13	-8.501406761647988e-16
-1.6911213140070363e-11	-3.6383328563613666e-13	4.739173421549749e-13
-1.6894216945954375e-11	4.183155475069017e-13	-3.2581669160849834e-13
-1.6877220751838387e-11	-2.3355937741872292e-14	5.0996065457808105e-14
-1.68602245577224e-11	-7.716321187093541e-13	-1.6409120495607763e-13
-1.684322836360641e-11	-2.6977428144179783e-13	-4.653673552226284e-13
-1.6826232169490423e-11	-8.093351617182066e-14	-1.1071401791736735e-13
-1.6809235975374435e-11	3.103185272919827e-14	3.055221488604984e-13
-1.6792239781258448e-11	1.8379080050877078e-13	-7.833359770370026e-14
-1.677524358714246e-11	-2.927761256356677e-13	5.962001220262012e-14
-1.6758247393026472e-11	-3.356047973144536e-13	4.220320364317784e-13
-1.6741251198910484e-11	5.697079218101561e-13	-3.98834328829317e-13
-1.6724255004794496e-11	-7.485064726535646e-14	1.76888053984576e-14
-1.6707258810678508e-11	-7.391422419856836e-13	-1.0153644132856086e-13
-1.669026261656252e-11	-1.9093016651658071e-13	-4.137796399911643e-13
-1.6673266422446532e-11	-1.0301005609006245e-13	4.40212548588771e-14
-1.6656270228330544e-11	9.758189336884255e-14	3.37363209397964e-13
-1.6639274034214556e-11	1.343121237990111e-13	-9.766317500691649e-14
-1.662227784009857e-11	-4.0187575000564185e-13	1.68360181323152e-13
-1.660528164598258e-11	-2.74809090962411e-13	3.2776376300601745e-13
-1.6588285451866593e-11	7.136075849930451e-13	-4.632271591013672e-13
-1.6571289257750605e-11	-1.5467646724460238e-13	3.7001071627843764e-14
-1.6554293063634617e-11	-6.681629233680017e-13	-5.237964776039448e-14
-1.653729686951863e-11	-1.1807450658797873e-13	-3.759717287232981e-13
-1.652030067540264e-11	-8.963161314745948e-14	1.6817654397833615e-13
-1.6503304481286653e-11	1.687042608201371e-13	3.37780022114347e-13
-1.6486308287170665e-11	5.893259896299255e-14	-6.339902377398612e-14
-1.6469312093054678e-11	-4.609938245660817e-13	3.027266102989607e-13
-1.645231589893869e-11	-1.7977830267886937e-13	2.0391301020568357e-13
-1.6435319704822702e-11	8.244761245534122e-13	-4.97951677185168e-13
-1.6418323510706714e-11	-2.4364452236540087e-13	1.042452825178782e-13
-1.6401327316590726e-11	-5.7286628454953e-13	-3.350513820931087e-14
-1.6384331122474738e-11	-5.009470622484153e-14	-3.558679015113097e-13
-1.636733492835875e-11	-4.592493235800839e-14	2.481306089785087e-13
-1.6350338734242762e-11	2.2927137281263995e-13	3.2039360327333833e-13
-1.6333342540126774e-11	-1.9342191185572084e-14	2.4208635937278163e-14
-1.6316346346010787e-11	-4.722813286854723e-13	4.360926117554872e-13
-1.62993501518948e-11	-5.5038302526561266e-14	7.40411295804919e-14
-1.628235395777881e-11	8.809261395165188e-13	-4.85670641343252e-13
-1.6265357763662823e-11	-3.207861517541765e-13	1.9856635632271566e-13
-1.6248361569546835e-11	-4.738218140972914e-13	-5.3263824741267025e-14
-1.6231365375430847e-11	1.4666626236465866e-14	-3.549657941572261e-13
-1.621436918131486e-11	1.3184850838810533e-14	2.8007360487936844e-13
-1.619737298719887e-11	2.7269095784983957e-13	3.010328842194126e-13
-1.6180376793082883e-11	-7.809422329507923e-14	1.5341008329806304e-13
-1.6163380598966896e-11	-4.474434193547466e-13	5.451856841738186e-13
-1.6146384404850908e-11	8.80410145058769e-14	-3.3877352477912586e-14
-1.612938821073492e-11	8.724756080820261e-13	-4.196535893318165e-13
-1.6112392016618932e-11	-3.72553117927504e-13	2.885295504783026e-13
-1.6095395822502944e-11	-3.90556022668001e-13	-1.0954355983563773e-13
-1.6078399628386956e-11	7.542457060907825e-14	-3.7055302609114105e-13
-1.6061403434270968e-11	6.840595757411286e-14	2.6945925432742286e-13
-1.604440724015498e-11	3.0456376058840587e-13	2.9196004046606815e-13
-1.6027411046038992e-11	-1.0540096223840438e-13	3.0563845777107046e-13
-1.6010414851923004e-11	-4.0265974513734706e-13	6.151878346126877e-13
-1.5993418657807017e-11	2.327285168072889e-13	-9.620518385530668e-14
-1.597642246369103e-11	8.026375492456005e-13	-3.066111642231766e-13
-1.595942626957504e-11	-3.972747163600475e-13	3.410470542770269e-13
-1.5942430075459053e-11	-3.3497511450970447e-13	-1.8975433086929633e-13
-1.5925433881343065e-11	1.2625466094661878e-13	-3.9541780792144443e-13
-1.5908437687227077e-11	1.0519238502066592e-13	2.2683043340159431e-13
