Time (s)	Real (E)	Complex (E)
-2.911448051534967e-11	3.722097011079466e-13	1.4295244654570688e-13
-2.909748432123368e-11	5.543059368700698e-13	5.6125496141425847e-14
-2.9080488127117693e-11	2.474308171676125e-13	9.734468022116711e-14
-2.9063491933001705e-11	-3.6994203887993275e-13	1.0385281676536818e-13
-2.9046495738885718e-11	-7.67820277850827e-13	-2.0136265744668824e-13
-2.902949954476973e-11	-6.94689844227469e-13	-8.125129193786225e-13
-2.9012503350653742e-11	-4.741280009218102e-13	-1.1567483157843547e-12
-2.8995507156537754e-11	-4.5033076115368514e-13	-6.625198016153106e-13
-2.8978510962421766e-11	-5.265247877676072e-13	4.140804592123282e-13
-2.8961514768305778e-11	-4.4426719584427776e-13	1.2315187230180384e-12
-2.894451857418979e-11	-2.731596626766973e-13	1.3138612218910044e-12
-2.8927522380073802e-11	-2.3222066191660176e-13	9.348170103840002e-13
-2.8910526185957814e-11	-1.4497125538019465e-13	5.872243390073022e-13
-2.8893529991841827e-11	2.1704726294533493e-13	4.67513606483424e-13
-2.887653379772584e-11	5.064387963647853e-13	5.262816391432553e-13
-2.885953760360985e-11	3.2501608535847213e-13	5.849838076546481e-13
-2.8842541409493863e-11	-1.9887152775592542e-13	4.5391575090055984e-13
-2.8825545215377875e-11	-6.240325707815422e-13	-2.9505700623563815e-14
-2.8808549021261887e-11	-6.979891448263929e-13	-7.729143795197614e-13
-2.87915528271459e-11	-6.172360413755403e-13	-1.223581741173397e-12
-2.877455663302991e-11	-6.306219243833637e-13	-8.371344905491083e-13
-2.8757560438913923e-11	-6.732383917657394e-13	1.2044826854491562e-13
-2.8740564244797936e-11	-5.712117559343821e-13	8.154528751324593e-13
-2.8723568050681948e-11	-4.0027487868323297e-13	8.611705633364103e-13
-2.870657185656596e-11	-3.7414251865519947e-13	6.135515310742475e-13
-2.8689575662449972e-11	-3.0441564299781205e-13	4.801684723923641e-13
-2.8672579468333984e-11	1.0293484608945999e-13	5.434170154593771e-13
-2.8655583274217996e-11	5.062692895569617e-13	7.740283892802613e-13
-2.8638587080102008e-11	4.742227927757345e-13	9.57321897667177e-13
-2.862159088598602e-11	1.0020246088472197e-13	8.313653738893094e-13
-2.8604594691870032e-11	-3.000564465266362e-13	2.9332921586954277e-13
-2.8587598497754045e-11	-5.45393407871069e-13	-4.991338119494842e-13
-2.8570602303638057e-11	-6.885427526026507e-13	-1.0343745350065858e-12
-2.855360610952207e-11	-7.994038545215566e-13	-7.963678680922469e-13
-2.853660991540608e-11	-8.208541748453032e-13	-1.971496896887144e-14
-2.8519613721290093e-11	-6.997178518768433e-13	4.865245772912781e-13
-2.8502617527174105e-11	-5.327725991631248e-13	4.23131725168681e-13
-2.8485621333058117e-11	-5.073375956949337e-13	2.352687345402635e-13
-2.846862513894213e-11	-4.3149649015951787e-13	2.504385087074998e-13
-2.845162894482614e-11	2.2572858959132567e-14	4.2597485670858433e-13
-2.8434632750710153e-11	5.28533840224015e-13	7.757688379525459e-13
-2.8417636556594166e-11	6.434376559202186e-13	1.1188038306148273e-12
-2.8400640362478178e-11	4.448352091122395e-13	1.1295823453132513e-12
-2.838364416836219e-11	1.273629531606688e-13	6.957026907800321e-13
-2.8366647974246202e-11	-2.5983617527298404e-13	-3.152116994533707e-14
-2.8349651780130214e-11	-6.668670346437035e-13	-6.156437676152429e-13
-2.8332655586014226e-11	-9.408769443965808e-13	-5.563560631065778e-13
-2.8315659391898238e-11	-9.750271074147855e-13	1.9038674345805228e-15
-2.829866319778225e-11	-8.344330384941879e-13	2.997324689305886e-13
-2.8281667003666262e-11	-6.647058982105036e-13	9.588267609873145e-14
-2.8264670809550275e-11	-6.240826984523715e-13	-8.961079389688016e-14
-2.8247674615434287e-11	-5.247594314849835e-13	9.485482725465069e-15
-2.82306784213183e-11	-3.2804656979870526e-14	2.2436610201403507e-13
-2.821368222720231e-11	5.516215837512962e-13	6.035650396480001e-13
-2.8196686033086323e-11	7.914779928981362e-13	1.0642583202861958e-12
-2.8179689838970335e-11	7.546579043946221e-13	1.2762441818889504e-12
-2.8162693644854347e-11	5.462640102083127e-13	1.080993542409482e-12
-2.814569745073836e-11	7.130593242903283e-14	5.336312888514977e-13
-2.812870125662237e-11	-5.781807709560419e-13	-5.536458536008356e-14
-2.8111705062506384e-11	-1.0494745428305802e-12	-1.9017955466443194e-13
-2.8094708868390396e-11	-1.1395994751622195e-12	1.289621181728171e-13
-2.8077712674274408e-11	-9.861251909886058e-13	2.3046668538316336e-13
-2.806071648015842e-11	-7.981237648319253e-13	-1.0431951373932305e-13
-2.8043720286042432e-11	-7.190485422368707e-13	-3.1813877879855584e-13
-2.8026724091926444e-11	-5.782701380459255e-13	-1.818833900120464e-13
-2.8009727897810456e-11	-6.132524091283803e-14	3.0486741552556325e-14
-2.7992731703694468e-11	5.693190802022537e-13	3.6818743763743573e-13
-2.797573550957848e-11	9.006664129111443e-13	8.662326338209677e-13
-2.7958739315462493e-11	9.82875735572606e-13	1.2607750555621894e-12
-2.7941743121346505e-11	8.647946576999427e-13	1.362876656774267e-12
-2.7924746927230517e-11	3.4649451003332924e-13	1.0706438477156391e-12
-2.790775073311453e-11	-4.749055729032504e-13	5.181229490135745e-13
-2.789075453899854e-11	-1.1191592150475218e-12	1.9710357680548217e-13
-2.7873758344882553e-11	-1.2918797623011346e-12	2.7650498867659367e-13
-2.7856762150766565e-11	-1.1432121157638713e-12	2.1063840140333794e-13
-2.7839765956650577e-11	-9.28266184784191e-13	-2.1725985171536518e-13
-2.782276976253459e-11	-7.879424005865682e-13	-4.636336144824547e-13
-2.78057735684186e-11	-5.866699424054935e-13	-3.178945112333554e-13
-2.7788777374302614e-11	-5.918627719944261e-14	-1.1514276470957302e-13
-2.7771781180186626e-11	5.777621266379654e-13	1.5777233783608658e-13
-2.7754784986070638e-11	9.61477844396495e-13	6.229769478155383e-13
-2.773778879195465e-11	1.114298238312365e-12	1.1246601740879472e-12
-2.7720792597838662e-11	1.044831158894778e-12	1.4909104345009598e-12
-2.7703796403722674e-11	5.084801559044714e-13	1.4602426136795254e-12
-2.7686800209606686e-11	-3.932693608306131e-13	9.686824054150543e-13
-2.7669804015490698e-11	-1.1319372484531672e-12	4.967051636719684e-13
-2.765280782137471e-11	-1.3781714141108026e-12	3.6805549392843657e-13
-2.7635811627258723e-11	-1.260261582135476e-12	1.8034253203706052e-13
-2.7618815433142735e-11	-1.0340331847569384e-12	-2.854119211580358e-13
-2.7601819239026747e-11	-8.292930961450289e-13	-5.485061577145119e-13
-2.758482304491076e-11	-5.580349733870408e-13	-4.090390574407602e-13
-2.756782685079477e-11	-3.883870223614097e-14	-2.0778352279178e-13
-2.7550830656678783e-11	5.554403110927507e-13	1.4564236695101522e-14
-2.7533834462562795e-11	9.484834127337346e-13	4.1125420108141475e-13
-2.7516838268446807e-11	1.138811609759009e-12	9.314759681999504e-13
-2.749984207433082e-11	1.0918679825902658e-12	1.459739489719725e-12
-2.748284588021483e-11	5.634906976992773e-13	1.6254904530211405e-12
-2.7465849686098844e-11	-3.2657138966955917e-13	1.1926037085437174e-12
-2.7448853491982856e-11	-1.0567424234346328e-12	6.238281758988428e-13
-2.7431857297866868e-11	-1.335003678856065e-12	3.555233494258628e-13
-2.741486110375088e-11	-1.2748464047341381e-12	1.160629818375748e-13
-2.7397864909634892e-11	-1.0833854228811753e-12	-3.1731183194605263e-13
-2.7380868715518904e-11	-8.473573091539033e-13	-5.675152510110606e-13
-2.7363872521402916e-11	-5.212200642008454e-13	-4.451343397569945e-13
-2.734687632728693e-11	-3.575275799122446e-14	-2.4314149231825085e-13
-2.732988013317094e-11	4.631486912854208e-13	-4.803741914978401e-14
-2.7312883939054953e-11	8.20001949359154e-13	2.749870186439216e-13
-2.7295887744938965e-11	1.0344052822647318e-12	7.435360216173267e-13
-2.7278891550822977e-11	1.0212721001100346e-12	1.3041599575780946e-12
-2.726189535670699e-11	5.514615000889473e-13	1.5527272478059216e-12
-2.7244899162591e-11	-2.38115383070103e-13	1.1507783163680281e-12
-2.7227902968475013e-11	-8.643154898407845e-13	5.40251011840127e-13
-2.7210906774359025e-11	-1.1209808030369308e-12	2.207927561076279e-13
-2.7193910580243037e-11	-1.138551107614879e-12	2.1556349367801755e-14
-2.717691438612705e-11	-1.0466352313950774e-12	-2.9586443974403745e-13
-2.715991819201106e-11	-8.499638380425434e-13	-4.933660319589407e-13
-2.7142921997895074e-11	-5.17987076832033e-13	-3.9534414559085327e-13
-2.7125925803779086e-11	-9.648577954451784e-14	-2.030103071667609e-13
-2.7108929609663098e-11	2.66827853687308e-13	-2.096354960042196e-14
-2.709193341554711e-11	5.483854801572528e-13	2.3932766028436585e-13
-2.7074937221431122e-11	7.837855921009237e-13	6.149385635666268e-13
-2.7057941027315134e-11	8.417544668575782e-13	1.086659571583597e-12
-2.7040944833199146e-11	5.042184299398144e-13	1.2894038181538075e-12
-2.702394863908316e-11	-9.946749326749036e-14	8.761885124293753e-13
-2.700695244496717e-11	-5.511413772788229e-13	2.637693510235599e-13
-2.6989956250851183e-11	-7.407919233776501e-13	-3.0020611705973944e-14
-2.6972960056735195e-11	-8.407642937696909e-13	-1.0030607355671022e-13
-2.6955963862619207e-11	-9.0638200724194e-13	-2.1768783403167263e-13
-2.693896766850322e-11	-8.385004283201374e-13	-3.157942079010619e-13
-2.692197147438723e-11	-5.799921607573961e-13	-2.421104215226267e-13
-2.6904975280271243e-11	-2.553643360272279e-13	-7.470778672750956e-14
-2.6887979086155255e-11	-3.861370973103289e-14	9.988885437684823e-14
-2.6870982892039267e-11	1.5225894280725724e-13	3.167564197361524e-13
-2.685398669792328e-11	4.089173385660436e-13	5.869483568247511e-13
-2.6836990503807292e-11	5.72379064079033e-13	8.812245489099144e-13
-2.6819994309691304e-11	4.334865683254247e-13	9.2455546957657e-13
-2.6802998115575316e-11	8.350947768980321e-14	4.559733794263449e-13
-2.6786001921459328e-11	-1.5541228992103757e-13	-1.4043061356352812e-13
-2.676900572734334e-11	-2.524095982615301e-13	-3.708118655251112e-13
-2.6752009533227352e-11	-4.180825358210407e-13	-2.6305574459719e-13
-2.6735013339111364e-11	-6.634331782989517e-13	-1.2178678719706675e-13
-2.6718017144995376e-11	-7.988396090278553e-13	-7.42540910354627e-14
-2.670102095087939e-11	-7.029483324653945e-13	-1.3664607969627368e-14
-2.66840247567634e-11	-5.109667373430859e-13	1.183473884616125e-13
-2.6667028562647413e-11	-4.2235904421126647e-13	2.902562270655464e-13
-2.6650032368531425e-11	-3.0231575383926005e-13	4.902108894101426e-13
-2.6633036174415437e-11	-1.6351113677343797e-14	6.718917401732398e-13
-2.661603998029945e-11	2.6599632227932726e-13	7.524417437374847e-13
-2.659904378618346e-11	3.513858402746746e-13	5.635052593942112e-13
-2.6582047592067473e-11	2.7865369565223075e-13	2.5765570673296265e-15
-2.6565051397951485e-11	2.5008106200138794e-13	-5.808301912538997e-13
-2.6548055203835497e-11	2.4454501526068253e-13	-7.568569498682525e-13
-2.653105900971951e-11	4.8078471051895896e-14	-4.844561315465049e-13
-2.6514062815603522e-11	-3.4514623867167533e-13	-7.68723615568832e-14
-2.6497066621487534e-11	-7.0688538740799e-13	1.4894838766326686e-13
-2.6480070427371546e-11	-8.381591790150185e-13	2.1709823824079822e-13
-2.6463074233255558e-11	-8.137600561140506e-13	3.0985929622605763e-13
-2.644607803913957e-11	-8.256739350460897e-13	4.829777444665164e-13
-2.6429081845023582e-11	-7.325775979740409e-13	6.95059358946311e-13
-2.6412085650907594e-11	-3.9677651204569125e-13	8.329129542588188e-13
-2.6395089456791606e-11	1.1466846938354872e-15	7.306844927665211e-13
-2.637809326267562e-11	2.8781347068262344e-13	3.004887288880243e-13
-2.636109706855963e-11	4.55989588165704e-13	-3.729987312561334e-13
-2.6344100874443643e-11	5.875847668926911e-13	-9.61355581891968e-13
-2.6327104680327655e-11	6.397714355042275e-13	-1.1258231338146177e-12
-2.6310108486211667e-11	4.4862162956173587e-13	-7.580557284058159e-13
-2.629311229209568e-11	-1.2078137935516936e-14	-1.3603578327461382e-13
-2.627611609797969e-11	-5.511085177051972e-13	2.7204956720526534e-13
-2.6259119903863703e-11	-9.147039586981824e-13	3.6933570143690326e-13
-2.6242123709747715e-11	-1.076865542570712e-12	4.209751311490656e-13
-2.6225127515631728e-11	-1.1754399960132939e-12	5.906553480087341e-13
-2.620813132151574e-11	-1.0743968567727512e-12	8.331784154091247e-13
-2.6191135127399752e-11	-6.671101122860713e-13	9.862048642310802e-13
-2.6174138933283764e-11	-1.6188232553174558e-13	7.949357839617071e-13
-2.6157142739167776e-11	2.76389639006507e-13	1.8968944784284994e-13
-2.6140146545051788e-11	6.04986261519806e-13	-5.861134483535502e-13
-2.61231503509358e-11	8.084683043701948e-13	-1.199196800585529e-12
-2.6106154156819812e-11	8.549080003207017e-13	-1.4034598499772112e-12
-2.6089157962703824e-11	6.846529060868141e-13	-1.0350958660251727e-12
-2.6072161768587837e-11	2.545351521747618e-13	-2.965209118964202e-13
-2.605516557447185e-11	-3.5241444065822596e-13	2.5920083646160735e-13
-2.603816938035586e-11	-8.816957241677862e-13	3.977700492144995e-13
-2.6021173186239873e-11	-1.2129607489611318e-12	4.068564913756521e-13
-2.6004176992123885e-11	-1.4019901887502208e-12	5.561134586044937e-13
-2.5987180798007897e-11	-1.297713137067885e-12	8.236568995479513e-13
-2.597018460389191e-11	-8.238059475938886e-13	1.0385877590884346e-12
-2.595318840977592e-11	-2.2522187765250925e-13	8.798520275302669e-13
-2.5936192215659933e-11	3.173993053783252e-13	2.2340181823396054e-13
-2.5919196021543945e-11	7.23740334370937e-13	-6.042516056577587e-13
-2.5902199827427958e-11	9.078396505773639e-13	-1.244422578017009e-12
-2.588520363331197e-11	8.773307167592479e-13	-1.520988541859234e-12
-2.5868207439195982e-11	7.149927653463156e-13	-1.235491050611897e-12
-2.5851211245079994e-11	3.916543240327552e-13	-4.965366625910758e-13
-2.5834215050964006e-11	-1.5697462207258442e-13	1.3513331850042546e-13
-2.5817218856848018e-11	-7.383141160629545e-13	3.1095204198181725e-13
-2.580022266273203e-11	-1.1773711376617264e-12	2.82211140471619e-13
-2.5783226468616042e-11	-1.459964004385193e-12	3.91152085886508e-13
-2.5766230274500054e-11	-1.4003475425904404e-12	6.538650066233956e-13
-2.5749234080384067e-11	-9.138954550222745e-13	9.405599405998211e-13
-2.573223788626808e-11	-2.581923323631701e-13	9.099165255101602e-13
-2.571524169215209e-11	3.551614543042197e-13	3.3404829687329944e-13
-2.5698245498036103e-11	7.923223578074086e-13	-4.648683014695005e-13
-2.5681249303920115e-11	9.072143524778444e-13	-1.1019224173535664e-12
-2.5664253109804127e-11	7.590039979325894e-13	-1.4440738524777968e-12
-2.564725691568814e-11	5.812771118371368e-13	-1.2852922012314317e-12
-2.563026072157215e-11	3.967497656279427e-13	-6.487448592537821e-13
-2.5613264527456163e-11	-1.159445661490831e-15	-3.466825805924771e-14
-2.5596268333340176e-11	-5.255321413773278e-13	1.5685407791270003e-13
-2.5579272139224188e-11	-9.86844964611388e-13	1.0562090893002615e-13
-2.55622759451082e-11	-1.3441674190651338e-12	1.6711243117072743e-13
-2.5545279750992212e-11	-1.3921556411352899e-12	3.8699259582231133e-13
-2.5528283556876224e-11	-9.92427997612994e-13	7.142684272412835e-13
-2.5511287362760236e-11	-3.5323295569513396e-13	8.405465273585218e-13
-2.5494291168644248e-11	2.980704307121137e-13	4.263668749294926e-13
-2.547729497452826e-11	7.610626325514253e-13	-2.6744910506628634e-13
-2.5460298780412272e-11	8.212853004831354e-13	-8.440461018017589e-13
-2.5443302586296285e-11	5.761819360203874e-13	-1.2017117962442334e-12
-2.5426306392180297e-11	3.83723593267423e-13	-1.1598354168666398e-12
-2.540931019806431e-11	3.3605680911764667e-13	-6.858263432788731e-13
-2.539231400394832e-11	1.2164691662417216e-13	-1.7718382260940895e-13
-2.5375317809832333e-11	-2.873387665259658e-13	-5.965111013052246e-15
-2.5358321615716345e-11	-6.999666914954034e-13	-6.24022676287264e-14
-2.5341325421600357e-11	-1.0884019011340755e-12	-3.7534972324665064e-14
-2.532432922748437e-11	-1.2826984051001691e-12	1.1584592488547908e-13
-2.530733303336838e-11	-1.0787076957722084e-12	4.3359702889958037e-13
-2.5290336839252393e-11	-5.617370621743166e-13	6.774555146411835e-13
-2.5273340645136406e-11	7.565154335076694e-14	4.2417208520911107e-13
-2.5256344451020418e-11	5.738186202039428e-13	-1.3313394331663124e-13
-2.523934825690443e-11	6.40092997516628e-13	-5.939253933686652e-13
-2.5222352062788442e-11	3.7858350741717557e-13	-8.908079589596561e-13
-2.5205355868672454e-11	2.178380087619813e-13	-9.050477033910923e-13
-2.5188359674556466e-11	3.0148385713618387e-13	-5.909212316565004e-13
-2.5171363480440478e-11	2.571727887570758e-13	-2.379354774353557e-13
-2.515436728632449e-11	-3.8338365657884854e-14	-1.2875842863722039e-13
-2.5137371092208502e-11	-3.7742590261304063e-13	-1.9091350383435263e-13
-2.5120374898092515e-11	-7.484359209552124e-13	-1.8916316045341785e-13
-2.5103378703976527e-11	-1.0793922386711159e-12	-9.966971956236198e-14
-2.508638250986054e-11	-1.1417097039875803e-12	1.739216763793694e-13
-2.506938631574455e-11	-8.534181836185316e-13	4.655777878095844e-13
-2.5052390121628563e-11	-3.0545189179309657e-13	3.060919610942418e-13
-2.5035393927512575e-11	2.165644541223081e-13	-1.4718490835070798e-13
-2.5018397733396587e-11	3.493937262776318e-13	-4.75218266768916e-13
-2.50014015392806e-11	1.7149787182587556e-13	-6.432864773641947e-13
-2.498440534516461e-11	1.1947878471524206e-13	-6.225415719228454e-13
-2.4967409151048624e-11	3.448802703863311e-13	-4.019155893826896e-13
-2.4950412956932636e-11	4.453708319483425e-13	-1.9530097232111452e-13
-2.4933416762816648e-11	2.296908572520954e-13	-1.8009713408401695e-13
-2.491642056870066e-11	-5.744630994410474e-14	-2.784090535654256e-13
-2.4899424374584672e-11	-3.8199123667526057e-13	-3.06811436111991e-13
-2.4882428180468684e-11	-7.967249955620663e-13	-2.609305590923087e-13
-2.4865431986352696e-11	-1.1246359385509186e-12	-2.753243202159467e-14
-2.4848435792236708e-11	-1.1297673670077907e-12	2.6179649271830317e-13
-2.483143959812072e-11	-7.493405230875267e-13	1.134881836309026e-13
-2.4814443404004733e-11	-2.465268696947824e-13	-3.1439247674144526e-13
-2.4797447209888745e-11	-2.5829295680709466e-14	-5.504090408192631e-13
-2.4780451015772757e-11	-5.394508981386728e-14	-5.664603490668239e-13
-2.476345482165677e-11	6.270079335013068e-14	-4.2637283431999143e-13
-2.474645862754078e-11	4.4304269784168256e-13	-1.944108330509291e-13
-2.4729462433424793e-11	6.71970768081465e-13	-6.687514888639624e-14
-2.4712466239308805e-11	5.095141275955972e-13	-1.4957286824470561e-13
-2.4695470045192817e-11	2.3627907020030333e-13	-3.3117857145471025e-13
-2.467847385107683e-11	-3.9561607274112976e-14	-4.2448217160188143e-13
-2.466147765696084e-11	-4.672571974939097e-13	-4.0476817881494745e-13
-2.4644481462844854e-11	-9.907677215202904e-13	-1.7380258445118736e-13
-2.4627485268728866e-11	-1.284545033229274e-12	1.1264084818866121e-13
-2.4610489074612878e-11	-1.117667215107512e-12	-6.99666197746741e-14
-2.459349288049689e-11	-6.864251633222527e-13	-5.534277841570724e-13
-2.4576496686380902e-11	-3.992406485947053e-13	-7.849259770995591e-13
-2.4559500492264914e-11	-2.751751530551088e-13	-6.915815092465887e-13
-2.4542504298148926e-11	7.0927107816213954e-15	-3.9551314322708296e-13
-2.4525508104032938e-11	5.229882659445933e-13	-5.390553218006789e-14
-2.450851190991695e-11	8.63132070278769e-13	9.354376790443479e-14
-2.4491515715800963e-11	7.494316503258461e-13	-5.235476456828753e-14
-2.4474519521684975e-11	4.691996240767166e-13	-3.476133331891463e-13
-2.4457523327568987e-11	2.3244359219846743e-13	-5.466817507181977e-13
-2.4440527133453e-11	-1.4427647370060495e-13	-5.521414523550303e-13
-2.442353093933701e-11	-7.565149863088418e-13	-2.805584401188757e-13
-2.4406534745221023e-11	-1.269900505045859e-12	4.4650115249354384e-14
-2.4389538551105035e-11	-1.3071659075400621e-12	-1.5690141869781727e-13
-2.4372542356989047e-11	-9.730106263523669e-13	-7.366159048891703e-13
-2.435554616287306e-11	-6.545729733723103e-13	-1.0639522736529465e-12
-2.433854996875707e-11	-4.2835626597528233e-13	-9.635815119158016e-13
-2.4321553774641084e-11	-5.458504860524003e-14	-5.47370967406086e-13
-2.4304557580525096e-11	5.23178008943382e-13	-4.70060846662182e-14
-2.4287561386409108e-11	9.334062170901862e-13	2.1379941306683306e-13
-2.427056519229312e-11	8.701486224126587e-13	7.297739632143995e-14
-2.4253568998177132e-11	5.88105149007731e-13	-3.2066681201704533e-13
-2.4236572804061144e-11	3.8837271013516004e-13	-6.378826213529073e-13
-2.4219576609945156e-11	1.0930016706182603e-13	-6.787755057263507e-13
-2.420258041582917e-11	-4.880536608650156e-13	-3.4949667213196693e-13
-2.418558422171318e-11	-1.1217587492988454e-12	6.173497768353141e-14
-2.4168588027597193e-11	-1.3049544133130918e-12	-9.765161050874153e-14
-2.4151591833481205e-11	-1.0475575159037499e-12	-7.55962460648903e-13
-2.4134595639365217e-11	-7.143159986838655e-13	-1.2543726480874542e-12
-2.411759944524923e-11	-4.5012446240324744e-13	-1.2779039676348823e-12
-2.410060325113324e-11	-9.33670705439433e-14	-8.427166858115075e-13
-2.4083607057017253e-11	4.3720468133135155e-13	-2.0106586597459274e-13
-2.4066610862901265e-11	8.488074332637965e-13	2.3204212519002763e-13
-2.4049614668785277e-11	8.212053314112646e-13	1.7974099774273154e-13
-2.403261847466929e-11	5.490033168260274e-13	-2.481290138889755e-13
-2.40156222805533e-11	3.931258876382297e-13	-6.479583417482325e-13
-2.3998626086437314e-11	2.399883447882413e-13	-7.291230054665467e-13
-2.3981629892321326e-11	-2.669351314862381e-13	-3.649408364764082e-13
-2.3964633698205338e-11	-9.300613154647239e-13	1.4451185778253363e-13
-2.394763750408935e-11	-1.1835390017371308e-12	9.404271846055103e-14
-2.3930641309973362e-11	-9.494469109626228e-13	-5.786565500356025e-13
-2.3913645115857374e-11	-5.890581529180117e-13	-1.2730955545766683e-12
-2.3896648921741386e-11	-3.31285654879957e-13	-1.5370695778395872e-12
-2.38796527276254e-11	-8.069022980537209e-14	-1.2133454204544501e-12
-2.386265653350941e-11	3.0824216580451823e-13	-5.000024518369532e-13
-2.3845660339393423e-11	6.537147771327057e-13	1.2010852187649367e-13
-2.3828664145277435e-11	6.302912499770142e-13	2.328748541065321e-13
-2.3811667951161447e-11	3.613352211483928e-13	-1.360394031690489e-13
-2.379467175704546e-11	2.4366820635685537e-13	-5.441248758914802e-13
-2.377767556292947e-11	2.208156539398314e-13	-6.541593371873876e-13
-2.3760679368813483e-11	-1.5312042973181682e-13	-3.0954195441287157e-13
-2.3743683174697495e-11	-7.813497751134859e-13	2.5493075675862186e-13
-2.3726686980581507e-11	-1.0437735541771e-12	3.462069023719005e-13
-2.370969078646552e-11	-7.776775077140128e-13	-2.60189262131883e-13
-2.3692694592349532e-11	-3.630809202070421e-13	-1.1189914388892907e-12
-2.3675698398233544e-11	-1.2683391968083529e-13	-1.687954586243836e-12
-2.3658702204117556e-11	-1.972249751917941e-14	-1.5906201600820903e-12
-2.3641706010001568e-11	1.9076974045235026e-13	-8.959278775390317e-13
-2.362470981588558e-11	4.429967101574612e-13	-1.1256703690862546e-13
-2.3607713621769592e-11	4.009725153287296e-13	2.1738533157682568e-13
-2.3590717427653604e-11	1.0663076427379896e-13	3.671451819705162e-15
-2.3573721233537616e-11	-1.513895696900704e-14	-3.2473655488589503e-13
-2.355672503942163e-11	5.752525161867772e-14	-4.394839341744969e-13
-2.353972884530564e-11	-1.696411424673754e-13	-1.7984644046601694e-13
-2.3522732651189653e-11	-7.182825148636463e-13	3.514037557609001e-13
-2.3505736457073665e-11	-9.523678123912375e-13	5.658162172710618e-13
-2.3488740262957677e-11	-6.206500288948505e-13	9.246711082162438e-14
-2.347174406884169e-11	-1.2895427374284606e-13	-8.538897964423415e-13
-2.34547478747257e-11	8.969389615603171e-14	-1.7212401767156232e-12
-2.3437751680609713e-11	6.255878337899887e-14	-1.9175975506605724e-12
-2.3420755486493725e-11	1.1869594045517962e-13	-1.3265165936304122e-12
-2.3403759292377737e-11	3.049577924379524e-13	-4.327242789259707e-13
-2.338676309826175e-11	2.5608410648202215e-13	1.3065253400378983e-13
-2.3369766904145762e-11	-9.326883307365787e-14	1.516917236866063e-13
-2.3352770710029774e-11	-2.991677595005053e-13	-1.705725858561166e-14
-2.3335774515913786e-11	-2.1525535766878575e-13	-1.1044571855807377e-13
-2.3318778321797798e-11	-3.103279925229301e-13	1.0037137905914311e-14
-2.330178212768181e-11	-7.390251672812526e-13	4.095470274218105e-13
-2.3284785933565822e-11	-9.19341425573565e-13	6.887711018688934e-13
-2.3267789739449834e-11	-5.121386232218259e-13	3.8267085700909443e-13
-2.3250793545333846e-11	6.902452387788096e-14	-5.539388290427519e-13
-2.323379735121786e-11	2.821827536201906e-13	-1.6470603695532187e-12
-2.321680115710187e-11	1.493810237066535e-13	-2.1458563412396405e-12
-2.3199804962985883e-11	1.012716074409128e-13	-1.7271959719712243e-12
-2.3182808768869895e-11	2.7731912449148983e-13	-7.995324712878716e-13
-2.3165812574753907e-11	2.670824887440583e-13	-2.955054528845101e-14
-2.314881638063792e-11	-1.410075151517589e-13	2.74267859032959e-13
-2.313182018652193e-11	-5.1724557463539e-13	3.2602401661943614e-13
-2.3114823992405943e-11	-5.418137943980357e-13	2.7562801392247784e-13
-2.3097827798289955e-11	-5.51091210424156e-13	2.3191593786454135e-13
-2.3080831604173968e-11	-8.2306892420653e-13	4.3389193128612865e-13
-2.306383541005798e-11	-9.21496887208581e-13	7.121047593528847e-13
-2.3046839215941992e-11	-4.4128970484456325e-13	5.711401277454516e-13
-2.3029843021826004e-11	2.360366160937261e-13	-2.691075456634045e-13
-2.3012846827710016e-11	4.632167582695895e-13	-1.4759245731073248e-12
-2.2995850633594028e-11	2.5207301140460615e-13	-2.233574812529637e-12
-2.297885443947804e-11	1.3517715209720202e-13	-2.0369702602840778e-12
-2.2961858245362052e-11	3.3987466336416974e-13	-1.1707298203381025e-12
-2.2944862051246064e-11	4.1765734592826437e-13	-2.656797096717223e-13
-2.2927865857130077e-11	-1.69371718906398e-14	3.226912324220848e-13
-2.291086966301409e-11	-6.093599871006559e-13	6.27871941973395e-13
-2.28938734688981e-11	-8.540275299027906e-13	6.386093250665445e-13
-2.2876877274782113e-11	-8.513222864186165e-13	4.462974679017571e-13
-2.2859881080666125e-11	-9.514899184126054e-13	4.497002697561885e-13
-2.2842884886550137e-11	-9.390631610847368e-13	6.879261811236167e-13
-2.282588869243415e-11	-3.917454271912452e-13	6.804299190936359e-13
-2.280889249831816e-11	3.843344761108806e-13	-1.5765226891151937e-14
-2.2791896304202173e-11	6.535227083304947e-13	-1.2221400331172174e-12
-2.2774900110086185e-11	3.8840338398656487e-13	-2.1574448931079353e-12
-2.2757903915970198e-11	2.0917984689041102e-13	-2.20532132967861e-12
-2.274090772185421e-11	4.3626221672351844e-13	-1.4991949155417962e-12
-2.2723911527738222e-11	6.203082445709676e-13	-5.656026247351221e-13
-2.2706915333622234e-11	2.1321024002599994e-13	2.515121813746862e-13
-2.2689919139506246e-11	-5.697115249049404e-13	8.013676420632012e-13
-2.2672922945390258e-11	-1.086091077878825e-12	8.883433548211554e-13
-2.265592675127427e-11	-1.1515868844225607e-12	6.052222680249172e-13
-2.2638930557158282e-11	-1.1064830688252107e-12	4.805069915976143e-13
-2.2621934363042294e-11	-9.702199707422825e-13	6.845815144573258e-13
